0.98559535 	 0.96052533
0.98631066 	 0.96118426
0.986793 	 0.97360384
0.9868552 	 0.9635075
0.98490864 	 0.9595089
0.9821765 	 0.9660568
0.97943646 	 0.9585588
0.9726598 	 0.9654225
0.97824407 	 0.9667936
0.9767989 	 0.9715171
0.9771575 	 0.94822747
0.981243 	 0.9752057
0.9796908 	 0.9682978
0.97899395 	 0.9539673
0.9768038 	 0.9459516
0.9741038 	 0.9556071
0.9738414 	 0.9536882
0.97461075 	 0.95062387
0.9742316 	 0.96773493
0.976289 	 0.956111
0.9777937 	 0.9563905
0.97826535 	 0.9654886
0.9771131 	 0.9609049
0.9747412 	 0.95846695
0.9715231 	 0.956938
0.97136414 	 0.96015847
0.97022134 	 0.95887214
0.9695078 	 0.9564699
0.96852165 	 0.9686324
0.966712 	 0.96745247
0.96268487 	 0.960982
0.96329546 	 0.956898
0.9635334 	 0.9574282
0.96337897 	 0.9556615
0.96533906 	 0.949212
0.96792614 	 0.96661586
0.97091556 	 0.96238256
0.97074556 	 0.95697314
0.9725667 	 0.95424765
0.97272295 	 0.96928453
0.9734315 	 0.9735193
0.9732656 	 0.968332
0.97377694 	 0.97311187
0.9739609 	 0.9725681
0.9728984 	 0.9626357
0.9723553 	 0.9695534
0.97383565 	 0.96902543
0.97792774 	 0.94677675
0.9819588 	 0.9767182
0.9853353 	 0.96890485
0.98827684 	 0.973262
0.98873657 	 0.96243435
0.9884234 	 0.95611656
0.98781735 	 0.9684058
0.9850946 	 0.94724476
0.9830546 	 0.96975327
0.9805262 	 0.96046084
0.97817016 	 0.96748966
0.9771085 	 0.97658527
0.9781103 	 0.96123344
0.9807405 	 0.9697154
0.9839564 	 0.96798694
0.9861038 	 0.9678731
0.98803556 	 0.9785939
0.9910176 	 0.9649769
0.99116635 	 0.97794294
0.99053305 	 0.978129
0.9899976 	 0.98611665
0.9907586 	 0.9680114
0.99079734 	 0.97333205
0.9911599 	 0.9734867
0.9922337 	 0.98127306
0.99106985 	 0.96704185
0.9893296 	 0.97645074
0.9872312 	 0.967676
0.9821175 	 0.96963453
0.9824997 	 0.97426003
0.9840367 	 0.9710812
0.9830209 	 0.9791587
0.98225516 	 0.97761625
0.98218924 	 0.9784772
0.98228645 	 0.9742068
0.9816803 	 0.9767699
0.98061687 	 0.97868246
0.97794336 	 0.96894234
0.9765508 	 0.9722479
0.9726003 	 0.9556553
0.9734515 	 0.9386234
0.97438085 	 0.96680725
0.9726079 	 0.9654577
0.9716223 	 0.9704994
0.9708555 	 0.9521978
0.9709318 	 0.9444341
0.968705 	 0.9615538
0.96735644 	 0.9555816
0.9668165 	 0.9582569
0.96732557 	 0.95569736
0.96540034 	 0.95787054
0.96242887 	 0.9589385
0.9616224 	 0.9534473
0.96316355 	 0.95572746
0.9647125 	 0.9688252
0.96515214 	 0.95677954
0.9650444 	 0.95351076
0.96500194 	 0.9428722
0.9651064 	 0.96279883
0.9633996 	 0.96668416
0.96351236 	 0.95678085
0.96296537 	 0.96046984
0.96320194 	 0.96979743
0.96324825 	 0.9551779
0.96354306 	 0.9616564
0.9646411 	 0.9649466
0.9642095 	 0.96512586
0.9637134 	 0.9538658
0.96245384 	 0.938655
0.9676432 	 0.95601046
