0.10838401 	 0.035974775
0.14969973 	 0.14469248
0.1482346 	 0.06529531
0.22350815 	 0.072802156
0.3128816 	 -0.09115696
0.35583943 	 -0.00044506963
0.26111558 	 -0.029723916
0.13380674 	 -0.06755131
-0.10738291 	 -0.11188502
0.09123331 	 0.00043865177
0.17955884 	 -0.16992398
0.3436446 	 0.11717649
0.38629618 	 0.07379741
0.42643094 	 -0.17365544
0.42778897 	 6.386519e-05
0.38761795 	 -0.0704033
0.35624257 	 -0.108340874
0.32578787 	 -0.14173956
0.2524742 	 0.12527347
0.29609165 	 0.002984986
0.34553102 	 -0.048872776
0.36267722 	 -0.032410346
0.34493974 	 0.11384968
0.25543 	 -0.047354273
0.18493682 	 0.07400074
0.17257175 	 0.0012500477
0.15033129 	 -0.030987173
0.1361992 	 0.0070765405
0.14084058 	 0.019715356
0.13180198 	 0.07849847
0.09870291 	 -0.0011876437
0.118719116 	 0.07597412
0.13579276 	 0.11705122
0.16587546 	 -0.029201832
0.19302167 	 -0.049156293
0.19527416 	 0.009403673
0.21058562 	 -0.02099435
0.20098044 	 -0.058230214
0.15273672 	 0.03487372
0.06383024 	 -0.04896822
0.024231931 	 -0.07296998
0.025311856 	 -0.044696625
0.020732252 	 -0.008791386
0.018902054 	 -0.040173247
-0.014669889 	 -0.03490474
0.012365956 	 -0.054476622
0.123033874 	 0.08532287
0.36967415 	 -0.08809407
0.4984104 	 0.052145943
0.5450857 	 0.018111445
0.5702897 	 0.14026539
0.54730403 	 -0.07483406
0.52648973 	 -0.012010532
0.5274902 	 -0.09769857
0.5092799 	 0.008985537
0.51586264 	 -0.0060389074
0.48041987 	 -0.037977897
0.4470765 	 -0.033661615
0.4396176 	 0.15485013
0.4673734 	 -0.023507187
0.4767333 	 0.07948719
0.49683714 	 0.04175463
0.49389008 	 0.085598096
0.4469238 	 0.051165733
0.37030536 	 -0.05925767
0.28168517 	 -0.064829685
0.24300103 	 0.078588314
0.25960758 	 -0.06485146
0.28515795 	 0.04986904
0.27527827 	 -0.07510049
0.3142591 	 0.10505704
0.26279557 	 -0.11708681
0.25481895 	 0.10631134
0.2687499 	 -0.022521548
0.34633872 	 -0.023083389
0.106745005 	 0.07762872
0.24234363 	 -0.005532827
0.2899679 	 0.020056056
0.38072523 	 -0.006897689
0.4452001 	 -0.014073817
0.43034053 	 0.124250345
0.42553985 	 0.05484995
0.4015619 	 0.030601611
0.37963778 	 0.054315224
0.33347502 	 -0.019611683
0.31157824 	 0.09738328
0.30287108 	 -0.045355882
0.32491162 	 -0.26144287
0.3489099 	 0.02457733
0.42327344 	 -0.06047871
0.45585257 	 0.1327228
0.44813153 	 -0.09520706
0.4608286 	 0.079587296
0.44946572 	 0.02709578
0.41532698 	 -0.024163006
0.3806098 	 0.010886326
0.3227922 	 -0.034964528
0.27789658 	 -0.114110164
0.23832928 	 0.020415038
0.22952521 	 -0.09961217
0.1993128 	 -0.0027132304
